variant,library_family,corner,size_bytes,relative_path,selected_target
sky130B,,vssd_lvc_clamped3_pad_ff_ss_100C_1v95_1v95_1v95,4652,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ff_ss_100C_1v95_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped3_pad_ff_ss_n40C_1v65_1v65_1v65,4652,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ff_ss_n40C_1v65_1v65_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ff_ss_n40C_1v95_1v95_1v65,4652,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ff_ss_n40C_1v95_1v95_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ff_ss_n40C_1v95_1v95_1v95,4652,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ff_ss_n40C_1v95_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_100C_1v40_1v65,5200,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_100C_1v40_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_100C_1v45_1v65,5216,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_100C_1v45_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_100C_1v60_1v65,5180,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_100C_1v60_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_100C_1v60_3v00,5188,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_100C_1v60_3v00.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_100C_1v60_5v50_1v65,4645,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_100C_1v60_5v50_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_100C_1v95_1v95,4555,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_100C_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_ff_100C_1v40_5v50_5v50,4653,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_ff_100C_1v40_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_ff_100C_1v60_5v50_5v50,4652,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_ff_100C_1v60_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_ff_n40C_1v35_5v50_5v50,4652,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_ff_n40C_1v35_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_ff_n40C_1v60_5v50_5v50,4652,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_ff_n40C_1v60_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_n40C_1v35_1v65_1v65,4645,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_n40C_1v35_1v65_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_n40C_1v40_1v65,5202,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_n40C_1v40_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_n40C_1v45_1v65,5214,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_n40C_1v45_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_n40C_1v60_1v65,5172,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_n40C_1v60_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_n40C_1v60_5v50_1v65,4645,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_n40C_1v60_5v50_1v65.lib,no
sky130B,,vssd_lvc_clamped3_pad_ss_n40C_1v95_1v95,4554,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_ss_n40C_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped3_pad_tt_025C_1v80_3v30,5172,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_tt_025C_1v80_3v30.lib,no
sky130B,,vssd_lvc_clamped3_pad_tt_100C_1v80_3v30,5182,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped3_pad_tt_100C_1v80_3v30.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_100C_1v95_5v50,4928,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_100C_1v95_5v50.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_100C_1v95_5v50_1v65,4419,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_100C_1v95_5v50_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_n40C_1v95_5v50,4924,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_n40C_1v95_5v50.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_n40C_1v95_5v50_1v65,4421,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_n40C_1v95_5v50_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_ss_100C_1v65_1v65_1v65,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_ss_100C_1v65_1v65_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_ss_100C_1v95_1v95_1v65,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_ss_100C_1v95_1v95_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_ss_100C_1v95_1v95_1v95,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_ss_100C_1v95_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_ss_n40C_1v65_1v65_1v65,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_ss_n40C_1v65_1v65_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v65,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v95,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_100C_1v40_1v65,4952,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_100C_1v40_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_100C_1v45_1v65,4968,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_100C_1v45_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_100C_1v60_1v65,4932,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_100C_1v60_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_100C_1v60_3v00,4940,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_100C_1v60_3v00.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_100C_1v60_5v50_1v65,4419,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_100C_1v60_5v50_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_100C_1v95_1v95,4328,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_100C_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_ff_100C_1v40_5v50_5v50,4427,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_ff_100C_1v40_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_ff_100C_1v60_5v50_5v50,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_ff_100C_1v60_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_ff_n40C_1v35_5v50_5v50,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_ff_n40C_1v35_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_ff_n40C_1v60_5v50_5v50,4426,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_ff_n40C_1v60_5v50_5v50.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_n40C_1v35_1v65_1v65,4419,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_n40C_1v35_1v65_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_n40C_1v40_1v65,4954,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_n40C_1v40_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_n40C_1v45_1v65,4966,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_n40C_1v45_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_n40C_1v60_1v65,4924,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_n40C_1v60_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_n40C_1v60_5v50_1v65,4419,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_n40C_1v60_5v50_1v65.lib,no
sky130B,,vssd_lvc_clamped_pad_ss_n40C_1v95_1v95,4327,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_ss_n40C_1v95_1v95.lib,no
sky130B,,vssd_lvc_clamped_pad_tt_025C_1v80_3v30,4924,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_tt_025C_1v80_3v30.lib,no
sky130B,,vssd_lvc_clamped_pad_tt_100C_1v80_3v30,4934,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssd_lvc_clamped_pad_tt_100C_1v80_3v30.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_100C_1v95_5v50_1v65,4345,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_100C_1v95_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_100C_1v95_5v50_5v50,4343,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_100C_1v95_5v50_5v50.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_n40C_1v95_5v50_1v65,4343,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_n40C_1v95_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_n40C_1v95_5v50_5v50,4343,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_n40C_1v95_5v50_5v50.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_100C_1v65_1v65_1v65,4351,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_100C_1v65_1v65_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_100C_1v95_1v95_1v65,4351,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_100C_1v95_1v95_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_100C_1v95_1v95_1v95,4351,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_100C_1v95_1v95_1v95.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_100C_1v95_5v50_1v65,4351,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_100C_1v95_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_n40C_1v65_1v65_1v65,4349,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_n40C_1v65_1v65_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v65,4349,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v95,4349,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_n40C_1v95_1v95_1v95.lib,no
sky130B,,vssio_hvc_clamped_pad_ff_ss_n40C_1v95_5v50_1v65,4349,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ff_ss_n40C_1v95_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_100C_1v40_1v65_1v65,4344,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_100C_1v40_1v65_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_100C_1v60_1v65_1v65,4344,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_100C_1v60_1v65_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_100C_1v60_3v00_3v00,4344,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_100C_1v60_3v00_3v00.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_100C_1v60_5v50_1v65,4344,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_100C_1v60_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_ff_100C_1v40_5v50_5v50,4350,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_ff_100C_1v40_5v50_5v50.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_ff_100C_1v60_5v50_1v65,4352,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_ff_100C_1v60_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_ff_100C_1v60_5v50_5v50,4352,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_ff_100C_1v60_5v50_5v50.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_ff_n40C_1v35_5v50_5v50,4350,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_ff_n40C_1v35_5v50_5v50.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_ff_n40C_1v60_5v50_1v65,4350,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_ff_n40C_1v60_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_ff_n40C_1v60_5v50_5v50,4350,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_ff_n40C_1v60_5v50_5v50.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_n40C_1v35_1v65_1v65,4342,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_n40C_1v35_1v65_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_n40C_1v40_1v65_1v65,4342,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_n40C_1v40_1v65_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_n40C_1v60_1v65_1v65,4342,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_n40C_1v60_1v65_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_ss_n40C_1v60_5v50_1v65,4342,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_ss_n40C_1v60_5v50_1v65.lib,no
sky130B,,vssio_hvc_clamped_pad_tt_025C_1v80_3v30_3v30,4339,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_ef_io__vssio_hvc_clamped_pad_tt_025C_1v80_3v30_3v30.lib,no
sky130B,,top_amuxsplitv2_ff_ff_100C_1v95_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ff_100C_1v95_1v65.lib,no
sky130B,,top_amuxsplitv2_ff_ff_100C_1v95_5v50,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ff_100C_1v95_5v50.lib,no
sky130B,,top_amuxsplitv2_ff_ff_n40C_1v95_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ff_n40C_1v95_1v65.lib,no
sky130B,,top_amuxsplitv2_ff_ff_n40C_1v95_5v50,12817,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ff_n40C_1v95_5v50.lib,no
sky130B,,top_amuxsplitv2_ff_ss_100C_1v65_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ss_100C_1v65_1v65.lib,no
sky130B,,top_amuxsplitv2_ff_ss_100C_1v95_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ss_100C_1v95_1v65.lib,no
sky130B,,top_amuxsplitv2_ff_ss_100C_1v95_1v95,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ss_100C_1v95_1v95.lib,no
sky130B,,top_amuxsplitv2_ff_ss_n40C_1v65_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ss_n40C_1v65_1v65.lib,no
sky130B,,top_amuxsplitv2_ff_ss_n40C_1v95_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ss_n40C_1v95_1v65.lib,no
sky130B,,top_amuxsplitv2_ff_ss_n40C_1v95_1v95,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ff_ss_n40C_1v95_1v95.lib,no
sky130B,,top_amuxsplitv2_ss_ff_100C_1v40_5v50,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ss_ff_100C_1v40_5v50.lib,no
sky130B,,top_amuxsplitv2_ss_ff_100C_1v60_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ss_ff_100C_1v60_1v65.lib,no
sky130B,,top_amuxsplitv2_ss_ff_100C_1v60_5v50,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ss_ff_100C_1v60_5v50.lib,no
sky130B,,top_amuxsplitv2_ss_ff_n40C_1v35_5v50,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ss_ff_n40C_1v35_5v50.lib,no
sky130B,,top_amuxsplitv2_ss_ff_n40C_1v60_1v65,12745,ciel/sky130/versions/d815bb30c9afdf9e264c276a8a2b533108dea3d0/sky130B/libs.ref/sky130_fd_io/lib/sky130_fd_io__top_amuxsplitv2_ss_ff_n40C_1v60_1v65.lib,no
